,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
55,107-FSM-2021-02-12-217603,DSO Inprogress,Residential,Row houses,Conventional Spectic tank,009,Bank road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,AGNR septic tank cleaning service,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,,0,New,Counter,CASH,12/02/2021 07:54:42,12/02/2021 08:51:18,12/02/2021 08:51:34,N/A,16/02/2021 14:00:17,12/02/2021 08:55:16,N/A,N/A,N/A,,,,,,2,N/A
56,107-FSM-2021-06-18-002869,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,2220,New,Counter,CASH,18/06/2021 14:53:40,18/06/2021 14:53:40,18/06/2021 14:53:43,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
57,107-FSM-2021-02-17-217970,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,second,first,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,R.Vadivel septic tank cleaning services,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,2000,New,Counter,CASH,17/02/2021 15:15:49,17/02/2021 15:15:49,28/08/2021 14:04:33,N/A,07/03/2021 10:41:39,18/02/2021 09:06:56,N/A,N/A,N/A,,,,,,2,N/A
58,1014-FSM-2021-06-23-002927,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Phagwara,,Asha Park Colony WARD2 - WARD_2 - A1,Jalandhar,Punjab,Kathagada juanga sahi,Counter,Ayyanar septic tank cleaning,,,No,TS 09 PA 3586,TATA 407,1000,1000,2000,23/06/2021 02:03:00,23/06/2021 13:50:00,Mohali SeTPP,480,New,Counter,CASH,23/06/2021 13:11:54,23/06/2021 13:11:54,23/06/2021 13:16:26,N/A,23/06/2021 13:48:51,23/06/2021 13:19:09,N/A,N/A,23/06/2021 13:48:57,,,,,,2,N/A
59,107-FSM-2021-02-26-220009,Cancelled,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,Deposited,Online,ONLINE,26/02/2021 17:12:46,26/02/2021 17:12:46,26/02/2021 17:15:06,N/A,N/A,N/A,N/A,01/03/2021 01:55:41,N/A,,,,,,2,N/A
60,107-FSM-2021-02-12-217771,Cancelled,Institutional,Mosque,Septic tank with soak pit,321,Bank road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,AGNR septic tank cleaning service,,,No,N/A,Sonalika Tractor 35DI,0,0,0,N/A,N/A,,0,New,Counter,CASH,12/02/2021 14:54:47,12/02/2021 15:14:32,12/02/2021 17:05:56,N/A,N/A,12/02/2021 18:25:24,N/A,15/02/2021 17:43:00,N/A,,,,,,2,N/A
61,1014-FSM-2021-06-15-002776,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,111,M G road,Phagwara,,Asha Park Colony WARD2 - WARD_2 - A1,Jalandhar,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,824,Deposited,Counter,CARD,15/06/2021 16:09:45,15/06/2021 16:09:45,23/06/2021 13:30:53,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
62,107-FSM-2021-02-17-217962,Pending for DSO Approval,Residential,Apartment,Conventional Spectic tank,my door,my streat,amritsar,1234,Mohalla Singh kia - Area2,amritsar,Punjab,,Telephone,R.Vadivel septic tank cleaning services,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,2000,New,Counter,CASH,17/02/2021 13:24:14,17/02/2021 13:24:15,17/02/2021 13:58:56,N/A,N/A,17/02/2021 14:04:33,N/A,N/A,N/A,,,,,,2,N/A
63,107-FSM-2021-02-17-217963,Citizen feedback pending,Residential,Apartment,Septic tank with soak pit,123456,Goutami Ghat,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,,Online,R.Vadivel septic tank cleaning services,,,No,TN 66 K 6005,TATA 407,1000,1000,1000,01/01/1970 05:30:00,03/04/2021 15:40:00,Amritsar FSTP,2000,New,Counter,CASH,17/02/2021 13:32:31,17/02/2021 13:45:12,17/02/2021 17:30:37,N/A,07/03/2021 10:46:14,18/02/2021 11:48:37,N/A,N/A,24/03/2021 16:19:33,,,,,,2,N/A
64,107-FSM-2021-02-25-219734,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,678/965,Rajkumar Road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,26/02/2021 03:27:36,26/02/2021 03:27:36,27/02/2021 00:43:49,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
65,107-FSM-2021-02-26-220019,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,N/A,,Back Side 33 KVA Grid Patiala Road - Area1,N/A,Punjab,,Counter,Sparkle company,,,No,PB 10 PA 2411,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,3000,New,Counter,CASH,27/02/2021 00:23:20,27/02/2021 00:23:20,27/02/2021 00:44:57,N/A,27/02/2021 16:41:18,27/02/2021 16:31:38,N/A,N/A,N/A,,,,,,2,N/A
66,107-FSM-2021-02-26-219745,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,234,Street 1,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,Kathagada Parbatia Sahi,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,2800,Deposited,Online,ONLINE,26/02/2021 09:55:35,26/02/2021 09:55:35,27/02/2021 12:02:49,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
67,107-FSM-2021-02-25-219730,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,,Backside Brijbala Hospital - Area3,Amritsar,Punjab,Kathagada Parbatia Sahi,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,2800,Deposited,Online,ONLINE,25/02/2021 22:38:21,26/02/2021 00:04:40,27/02/2021 11:58:50,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
68,107-FSM-2021-02-28-220382,DSO Rejected,Residential,Apartment,Conventional Spectic tank,123/98,Rajkumar Road,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,Kathagada Parbatia Sahi,Online,N/A,74,31,Yes,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,Deposited,Online,ONLINE,28/02/2021 12:33:50,28/02/2021 13:04:13,28/02/2021 13:12:14,28/02/2021 14:14:07,N/A,28/02/2021 13:36:17,N/A,N/A,N/A,,,,,,2,N/A
69,107-FSM-2021-02-11-217597,DSO Inprogress,Residential,Independent house,Conventional Spectic tank,111,Bank road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,AGNR septic tank cleaning service,,,No,N/A,Sonalika Tractor 35DI,0,0,0,N/A,N/A,,0,New,Counter,CASH,11/02/2021 16:40:53,11/02/2021 16:49:00,16/02/2021 13:05:12,N/A,16/02/2021 13:20:30,16/02/2021 13:14:51,N/A,N/A,N/A,,,,,,2,N/A
70,107-FSM-2021-02-27-220030,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,,Back Side 33 KVA Grid Patiala Road - Area1,Amritsar,Punjab,Kathagada Parbatia Sahi,Online,N/A,,,No,N/A,TAFE Tractor 45DI,0,0,0,N/A,N/A,,1500,New,Counter,CASH,27/02/2021 14:31:48,27/02/2021 14:54:20,27/02/2021 14:57:20,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
71,107-FSM-2021-02-27-220029,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,89/09,Rajkumar Road,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,Kathagada Parbatia Sahi,Online,N/A,74,31,Yes,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,1500,New,Counter,CASH,27/02/2021 14:27:54,27/02/2021 14:43:43,27/02/2021 14:58:34,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
72,107-FSM-2021-02-28-220389,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,678/965,Rajkumar Road,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,Kathagada juanga sahi,Online,Y.S.R Cleaners,74,31,Yes,TS 09 PA 5959,TATA 407,1000,1000,1500,01/01/1970 05:30:00,01/03/2021 16:50:00,Amritsar FSTP,1500,Deposited,Online,ONLINE,28/02/2021 19:00:49,28/02/2021 19:36:21,28/02/2021 19:47:32,N/A,28/02/2021 20:15:23,28/02/2021 20:04:22,N/A,N/A,28/02/2021 21:01:46,,,,,,2,N/A
73,107-FSM-2021-02-16-217938,Pending for DSO Approval,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,,Online,AGNR septic tank cleaning service,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,2000,New,Counter,CASH,16/02/2021 16:36:59,16/02/2021 16:38:54,16/02/2021 17:03:05,N/A,N/A,16/02/2021 17:04:32,N/A,N/A,N/A,,,,,,2,N/A
74,107-FSM-2021-02-26-220008,Completed Request,Residential,Apartment,Septic tank with soak pit,second,first,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,1000,2000,01/01/1970 05:30:00,28/02/2021 14:20:00,Amritsar FSTP,1500,New,Counter,CASH,26/02/2021 17:03:56,27/02/2021 16:20:17,27/02/2021 16:20:53,N/A,27/02/2021 18:53:49,27/02/2021 16:23:40,N/A,N/A,27/02/2021 18:54:11,02/03/2021 12:27:45,,,,,2,-24.0
75,107-FSM-2021-02-28-220393,Cancelled,Residential,Apartment,Septic tank with soak pit,123/98,Rajkumar Road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,3200,New,Counter,CASH,01/03/2021 00:05:32,01/03/2021 00:05:32,01/03/2021 00:18:20,N/A,N/A,N/A,N/A,01/03/2021 01:15:54,N/A,,,,,,2,N/A
76,107-FSM-2021-02-16-217951,DSO Inprogress,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Enzhril septic tank cleaning service,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,,2000,New,Counter,CASH,16/02/2021 23:55:38,17/02/2021 01:01:47,17/02/2021 01:21:15,N/A,17/02/2021 01:40:55,17/02/2021 08:45:00,N/A,N/A,N/A,,,,,,2,N/A
77,107-FSM-2021-02-27-220035,Citizen feedback pending,Residential,Apartment,Septic tank with soak pit,123/98,Savitri Nagar,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Haridakhandi Harijana sahi,Online,Sparkle company,74,31,Yes,PB 10 PA 2412,Bolero Pickup,5000,1820,1500,01/01/1970 05:30:00,27/02/2021 06:05:00,Amritsar FSTP,1500,New,Counter,CASH,27/02/2021 17:17:38,27/02/2021 17:19:20,27/02/2021 17:20:28,N/A,27/02/2021 17:34:49,27/02/2021 17:26:44,N/A,N/A,27/02/2021 17:40:25,,,,,,2,N/A
78,107-FSM-2021-02-28-220336,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,234,Street 2nd cross,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,28/02/2021 12:13:22,28/02/2021 12:13:22,01/03/2021 00:24:41,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
79,107-FSM-2021-03-01-000003,DSO Rejected,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,01/03/2021 15:52:01,01/03/2021 15:52:01,01/03/2021 15:52:59,18/03/2021 18:30:56,N/A,03/03/2021 13:01:00,N/A,N/A,N/A,,,,,,2,N/A
80,107-FSM-2021-02-17-217956,Pending for DSO Approval,Commercial,Shopping mall,Septic tank with soak pit,N/A,N/A,Amritsar,143002,Back Side 33 KVA Grid Patiala Road - Area1,Amritsar,Punjab,,Online,AGNR septic tank cleaning service,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,2000,New,Counter,CASH,17/02/2021 08:30:30,17/02/2021 08:56:12,17/02/2021 09:14:17,N/A,N/A,17/02/2021 15:24:52,N/A,N/A,N/A,,,,,,2,N/A
81,107-FSM-2021-02-27-220039,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,123456/23,Rajkumar Road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,74,31,Yes,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/02/2021 19:14:16,27/02/2021 19:22:31,27/02/2021 19:24:03,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
82,107-FSM-2021-02-28-220392,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,123/98,Savitri Nagar,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,2000,2000,01/01/1970 05:30:00,01/03/2021 15:56:00,Amritsar FSTP,3200,New,Counter,CASH,28/02/2021 23:57:18,28/02/2021 23:57:18,01/03/2021 00:40:04,N/A,01/03/2021 00:45:44,01/03/2021 00:43:00,N/A,N/A,01/03/2021 00:47:49,,,,,,2,N/A
83,107-FSM-2021-02-28-220397,Pending for payment,Residential,Apartment,Septic tank with soak pit,223434,sdfsdf,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,Gangadhar Sahi,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,1500,New,Counter,CASH,01/03/2021 01:59:45,01/03/2021 02:07:39,01/03/2021 02:01:41,N/A,01/03/2021 02:05:02,01/03/2021 02:03:45,N/A,N/A,N/A,,,,,,2,N/A
84,107-FSM-2021-02-27-220040,Pending for DSO Approval,Residential,Apartment,Conventional Spectic tank,89/09,Savitri Nagar,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada Parbatia Sahi,Online,N/A,74,31,Yes,N/A,Bolero Pickup,0,0,0,N/A,N/A,Amritsar FSTP,1500,New,Counter,CASH,27/02/2021 21:21:43,28/02/2021 00:20:10,28/02/2021 00:23:49,28/02/2021 11:31:57,28/02/2021 00:32:35,15/09/2021 16:57:49,N/A,N/A,N/A,,,,,,2,N/A
85,107-FSM-2021-06-18-002891,Completed Request,Commercial,Market,Septic tank with soak pit,20,Peninsula corparate park,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,Gangadhar Sahi,Telephone,Ayyanar septic tank cleaning,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,23/08/2021 11:00:00,23/08/2021 14:26:00,Amritsar FSTP,3200,Deposited,Online,ONLINE,18/06/2021 17:39:12,18/06/2021 17:39:12,18/06/2021 17:54:25,N/A,23/08/2021 02:04:39,23/06/2021 00:40:52,N/A,N/A,23/08/2021 02:09:36,23/08/2021 13:22:04,2,,,,2,65.0
86,107-FSM-2021-06-18-002895,Completed Request,Commercial,Hotel,N/A,N/A,N/A,Amritsar,,Back Side Civil Courts Colony - Area1,Amritsar,Punjab,Gangadhar Sahi,Telephone,Ayyanar septic tank cleaning,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,18/06/2021 07:25:00,18/06/2021 19:25:00,Amritsar FSTP,2800,Deposited,Online,ONLINE,18/06/2021 18:08:09,18/06/2021 18:08:09,18/06/2021 18:10:49,N/A,18/06/2021 18:55:51,18/06/2021 18:44:45,N/A,N/A,18/06/2021 19:02:46,24/08/2021 15:14:23,2,,,,2,66.0
87,107-FSM-2021-06-18-002894,Completed Request,Commercial,Hotel,N/A,N/A,N/A,Amritsar,,Back Side Civil Courts Colony - Area1,Amritsar,Punjab,Gangadhar Sahi,Telephone,Ayyanar septic tank cleaning,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,18/06/2021 08:25:00,18/06/2021 18:59:00,Amritsar FSTP,2800,Deposited,Online,ONLINE,18/06/2021 18:08:02,18/06/2021 18:08:02,18/06/2021 18:17:08,N/A,18/06/2021 18:28:45,18/06/2021 18:26:00,N/A,N/A,18/06/2021 18:34:01,24/08/2021 19:21:48,3,,,,2,67.0
88,107-FSM-2021-02-27-220020,Cancelled,Residential,Apartment,Conventional Spectic tank,789087/546,Rajkumar Road,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,Kathagada juanga sahi,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,New,Counter,CASH,27/02/2021 08:58:56,27/02/2021 19:56:12,27/02/2021 19:57:51,27/02/2021 20:06:52,N/A,27/02/2021 20:02:34,N/A,27/02/2021 20:30:55,N/A,,,,,,2,N/A
89,107-FSM-2021-03-01-000007,Pending for DSO Approval,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,3200,New,Counter,CASH,01/03/2021 16:48:17,01/03/2021 16:48:17,01/03/2021 16:48:37,N/A,24/03/2021 14:21:45,03/03/2021 23:10:13,N/A,N/A,N/A,,,,,,2,N/A
90,107-FSM-2021-06-18-002896,Pending for DSO Assignment,Commercial,Restaurant,N/A,#20,Peninsula corporate park,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Haridakhandi Harijana sahi,Online,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,3500,Deposited,Online,ONLINE,18/06/2021 18:42:25,18/06/2021 18:45:24,18/06/2021 20:30:07,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
91,107-FSM-2021-06-18-002893,Pending for DSO Assignment,Commercial,Hotel,N/A,N/A,N/A,Amritsar,,Back Side Civil Courts Colony - Area1,Amritsar,Punjab,Gangadhar Sahi,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,2800,Deposited,Online,ONLINE,18/06/2021 18:07:55,18/06/2021 18:07:55,18/06/2021 20:34:00,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
92,107-FSM-2021-06-03-001555,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,2220,Deposited,Online,ONLINE,03/06/2021 17:10:35,03/06/2021 17:10:35,18/06/2021 20:37:20,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
93,107-FSM-2021-02-18-218497,Pending for DSO Assignment,Residential,Row houses,Conventional Spectic tank,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,2000,New,Counter,CASH,19/02/2021 01:14:33,19/02/2021 15:26:36,20/02/2021 18:44:42,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
94,107-FSM-2021-02-28-220189,DSO Inprogress,Residential,Apartment,Septic tank with soak pit,N/A,N/A,Amritsar,143003,Back Side 66 KVA Grid Patiala Road - Area2,Amritsar,Punjab,Kathagada Parbatia Sahi,Online,Sparkle company,74,31,Yes,PB 10 PA 2412,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,1500,New,Counter,CASH,28/02/2021 11:16:18,28/02/2021 11:20:02,28/02/2021 11:21:37,N/A,28/02/2021 11:31:00,28/02/2021 11:22:33,N/A,N/A,N/A,,,,,,2,N/A
95,107-FSM-2021-06-18-002892,Pending for DSO Assignment,Commercial,Hotel,N/A,N/A,N/A,Amritsar,,Back Side Civil Courts Colony - Area1,Amritsar,Punjab,Gangadhar Sahi,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,2800,Deposited,Online,ONLINE,18/06/2021 18:07:16,18/06/2021 18:07:16,18/06/2021 20:45:02,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
96,107-FSM-2021-02-16-217947,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,112,Bolmndoddi Road,Amritsar,143002,Back Side 33 KVA Grid Patiala Road - Area1,Amritsar,Punjab,,Online,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,2000,New,Counter,CASH,16/02/2021 20:57:03,17/02/2021 01:12:00,22/02/2021 09:51:29,N/A,24/02/2021 12:38:02,23/02/2021 19:55:38,N/A,N/A,N/A,,,,,,2,N/A
97,107-FSM-2021-02-16-217952,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,2000,New,Counter,CASH,17/02/2021 00:09:56,17/02/2021 00:43:04,22/02/2021 09:58:48,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
98,107-FSM-2021-02-04-216143,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,473,2nd Cross,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,New,Counter,CASH,04/02/2021 18:05:17,04/02/2021 17:18:13,22/02/2021 10:50:07,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
99,107-FSM-2021-02-03-216019,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,my door,my streat,amritsar,143002,Mohalla Singh kia - Area2,amritsar,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,100,New,Counter,CASH,03/02/2021 10:59:59,03/02/2021 14:33:00,22/02/2021 10:55:29,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
100,107-FSM-2021-02-03-215981,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,my door,my streat,amritsar,143002,Mohalla Singh kia - Area2,amritsar,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,New,Counter,CASH,03/02/2021 10:59:59,03/02/2021 16:26:33,24/02/2021 12:28:09,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
101,107-FSM-2021-01-28-215447,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,434,ddsd,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,350,New,Counter,CASH,29/01/2021 18:05:17,29/01/2021 01:42:26,24/02/2021 12:29:05,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
102,107-FSM-2021-02-24-219497,Completed Request,Residential,Independent house,Conventional Spectic tank,245,Test,N/A,,Back Side 33 KVA Grid Patiala Road - Area1,N/A,Punjab,,Telephone,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,2000,50,01/01/1970 05:30:00,24/02/2021 12:04:00,Amritsar FSTP,2000,New,Counter,CASH,24/02/2021 09:27:30,24/02/2021 09:27:30,24/02/2021 12:30:04,N/A,24/02/2021 13:34:56,24/02/2021 13:26:40,N/A,N/A,24/02/2021 14:34:20,,,,,,2,N/A
103,107-FSM-2021-02-24-219522,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,my door,my streat,amritsar,143002,Mohalla Singh kia - Area2,amritsar,Punjab,,Telephone,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,1500,New,Counter,CASH,24/02/2021 13:10:58,24/02/2021 13:10:58,24/02/2021 16:25:14,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
104,107-FSM-2021-02-24-219532,Completed Request,Residential,Apartment,Septic tank with soak pit,N/A,N/A,N/A,,Ajit Nagar - Area1,N/A,Punjab,,Counter,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,500,50,01/01/1970 05:30:00,25/02/2021 12:05:00,Amritsar FSTP,2000,New,Counter,CASH,24/02/2021 15:48:37,24/02/2021 15:48:37,24/02/2021 16:36:41,N/A,24/02/2021 17:00:18,24/02/2021 16:50:23,N/A,N/A,24/02/2021 17:50:56,,,,,,2,N/A
105,107-FSM-2021-02-24-219534,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,N/A,N/A,N/A,,Ajit Nagar - Area1,N/A,Punjab,,Counter,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,1000,1500,01/01/1970 05:30:00,27/02/2021 00:06:00,Amritsar FSTP,2000,Deposited,Online,ONLINE,24/02/2021 18:00:19,24/02/2021 18:00:19,24/02/2021 18:05:02,N/A,26/02/2021 14:33:22,25/02/2021 14:38:44,N/A,N/A,26/02/2021 14:43:06,,,,,,2,N/A
106,107-FSM-2021-02-25-219560,Pending for DSO Assignment,Institutional,Gurudwara,Conventional Spectic tank,23,Street 1,N/A,143001,Ajit Nagar - Area1,N/A,Punjab,,Online,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,3200,New,Counter,CASH,25/02/2021 11:23:58,25/02/2021 11:57:14,25/02/2021 12:35:42,N/A,25/02/2021 12:30:14,25/02/2021 12:14:46,N/A,N/A,N/A,,,,,,2,N/A
107,107-FSM-2021-02-25-219611,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,678/965,Rajkumar Road,N/A,143003,Back Side 66 KVA Grid Patiala Road - Area2,N/A,Punjab,,Online,Sparkle company,,,No,PB 10 PA 2412,Bolero Pickup,5000,500,2000,01/01/1970 05:30:00,25/02/2021 00:04:00,Amritsar FSTP,3200,New,Counter,CASH,25/02/2021 13:11:25,25/02/2021 14:00:28,25/02/2021 14:16:12,N/A,25/02/2021 14:43:07,25/02/2021 14:37:23,N/A,N/A,25/02/2021 15:03:20,,,,,,2,N/A
